title,company,salary,technical_skill,location,image_url,job_url,cluster
data analyst (onsite bank),công ty tnhh phần mềm fpt,Negotiable,db aws python sql agile jira tableau,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-phan-mem-fpt-5e006f1d44fed.jpg,https://www.topcv.vn/viec-lam/data-analyst-onsite-bank/1160391.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst team lead,công ty cổ phần base enterprise,Negotiable,bi,"- Hanoi: Hanoi Headquarters - 3rd Floor, Autumn Building, GoldSeason, No. 47 Nguyen Tuan, Thanh Xuan, Hanoi., Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-base-enterprise-5aa0e65f3f051_rs.jpg,https://www.topcv.vn/viec-lam/data-analyst-team-lead/1241911.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,6
senior business data analyst,công ty cp kinh doanh f88,Negotiable,banking analysis data,"- Hanoi: 275 Nguyen Trai, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/DFtAiouYgEptwb56ISZeWgbcXgmxnLfm_1650885574____64525bcbe563d4a7599cc12cc508db75.png,https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-du-lieu-kinh-doanh/1209810.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,6
data analyst,công ty tnhh thu phí tự động vetc,Up to 900 USD,power python sql bi tableau,"- Ho Chi Minh: 220 Nguyen Huu Canh, Ward 22, Binh Thanh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-thu-phi-tu-dong-vetc-5c8f6f5954aed_rs.jpg,https://www.topcv.vn/viec-lam/data-analyst/1242883.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst,công ty cổ phần metub việt nam,15 - 20 million,power data python sql bi r tableau,"- Hanoi: 6th Floor, Tower A, 219 Trung Kinh Ward, Yen Hoa, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-metub-viet-nam-9bfb4c18a58217136b70860349b5b3ef-660401ac03045.jpg,https://www.topcv.vn/viec-lam/data-analyst/1280990.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst,công ty tài chính cổ phần tín việt,Negotiable,business data python sql mis it bi oracle ms server r tableau,"- Ho Chi Minh: An Phu Building No. 43-45 Thao Dien, Thao Dien Ward, District 2, Ho Chi Minh City, District 2",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tai-chinh-co-phan-tin-viet-5bd6b78cc1e7e_rs.jpg,https://www.topcv.vn/viec-lam/chuyen-vien-phan-tich-du-lieu/1280871.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst,công ty tnhh live group việt nam,Negotiable,spss business excel xml sql javascript bi etl,"- Ho Chi Minh: 81 Cao Thang, District 3",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/6selXPpQbA0Db7Nky5HbMrtPp4MLP6FO_1689157721____9d347b189c33934fe8bd1f679c5aa7c2.png,https://www.topcv.vn/viec-lam/data-analyst/1280277.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
cvcc marketing and martech data analysis -ta050,ngân hàng tmcp việt nam thịnh vượng (vpbank),Negotiable,project business data ai analytics tools,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank-63e1cb5539e62.jpg,https://www.topcv.vn/viec-lam/cvcc-phan-tich-du-lieu-marketing-va-martech-ta050/1279349.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,6
middle data analyst,fpt software,Negotiable,etl db aws sql athena cloud ba oracle integration server systems software ibm domain,"- Hanoi: FPT Building, 17 Duy Tan Str., Cau Giay District, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fpt-software-6073b38a10cb4.jpg,https://www.topcv.vn/viec-lam/middle-data-analyst/1276659.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst,cellphones,12 - 20 million,excel data python sql bi,"- Ho Chi Minh: 350 Vo Van Kiet, Co Giang Ward, District 1",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-thuong-mai-tong-hop-va-xuat-nhap-khau-tvh-5ae3f045f056a_rs.jpg,https://www.topcv.vn/viec-lam/data-analyst/1044958.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analysis (data analyst),công ty tnhh giáo dục wegrow việt nam,10 - 17 million,power business google excel sql bi tableau,"- Hanoi: 29 Alley 121, Thai Ha Street, Dong Da",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/5FP54PRQKJmHazlD4mwok9eSCoA4EI6q_1705994850____6a1d163f5067b7cfcf80600ff49ea68e.png,https://www.topcv.vn/viec-lam/phan-tich-du-lieu-data-analyst/1213915.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
[data platform] - data analyst,công ty cổ phần công nghệ kiotviet,14 - 20 million,data python visualization warehouse c r tableau,"- Hanoi: 1A Yet Kieu, Hoan Kiem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-kiotviet-64085ad510ded.jpg,https://www.topcv.vn/viec-lam/data-platform-data-analyst/1274450.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,6
data analyst,công ty cổ phần seedcom logistics,17 - 25 million,google python sql query big agile server r,#NAME?,https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/data-analyst/1273763.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst intern,công ty tnhh dịch vụ công nghệ tp,Negotiable,python sql excel data,"- Hanoi: 2nd floor, tower A, Rivera Park building, 69 Vu Trong Phung, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tp-entertainment-5f87d39d2fb0c.jpg,https://www.topcv.vn/viec-lam/data-analyst-intern/1272397.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
data analyst,công ty tnhh dịch vụ công nghệ tp,Negotiable,power data sql digital bi tableau,"- Hanoi: 2nd floor, tower A, Rivera Park building, 69 Vu Trong Phung, Thanh Xuan",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tp-entertainment-5f87d39d2fb0c.jpg,https://www.topcv.vn/viec-lam/data-analyst/1272382.html?ta_source=JobSearchList_LinkDetail&u_sr_id=Z7hRoCcnyrZsTzXSXTSVT7cZNoXHQdO7jH6hZUaL_1713599311,5
fresher tester - upto 14m,bss group,7 - 14 million,magento php agile javascript,"- Hanoi: Floors 14, 16, 18, 19, 20, Viwaseen Building, 48 To Huu, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/OVnIWeKWVJRFSVPkPiVw9tYykgyI173s_1697534823____97c5ab9281684baba35417a7d09a9bc3.png,https://www.topcv.vn/viec-lam/fresher-tester-upto-14m/1301442.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,2
"manual tester - income from 20,000,000 - 28,000,000/month",công ty cổ phần công nghệ thông tin phú minh,20 - 28 million,cassandra app qa sql test postgresql it web,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ukwyKZf0a9WsGHHVvjrJxNIyVJ4kG97U_1695370934____bb2dd9d72a81bba6b120c25213de12ff.png,https://www.topcv.vn/viec-lam/manual-tester-thu-nhap-tu-20-000-000-28-000-000-thang/1304052.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
qc engineer ( tester ),lotus soft,Negotiable,testing mobile figma system product agile software confluence acceptance java c# it web javascript selenium jira integration qc cypress ui automation api,"- Ho Chi Minh: Level 6, Thuy Loi 4 Building, 286-288 Nguyen Xi St, Ward 13, Binh Thanh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/lotus-soft-f46e9074dba40dbd3e4ded72652661d2-6617b7b8a8cee.jpg,https://www.topcv.vn/viec-lam/qc-engineer-tester/1299656.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,3
tester leader - salary up to 25m,công ty tnhh five-star e-learning,20 - 25 million,it testing test,"- Hanoi: 35 Lac Trung, Hai Ba Trung",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/32NxRx7rmwCZd9AwaPieapGJ4qaa0Oti_1675231753____b8ff91ceacfe75bf93eddd67123ce235.png,https://www.topcv.vn/viec-lam/truong-nhom-kiem-thu-tester-leader-luong-up-to-25m/1283961.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
"tester (qa) japanese n2, n3",công ty cổ phần lotus technology services,"Up to 1,500 USD",performance load api swagger software postman security,"- Hanoi: MHDI Complex Building, 68 Nguyen Co Thach, My Dinh 2, Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ea3d0d94a7848dde25af19f97774d42b-63f6d46eb26f1.jpg,https://www.topcv.vn/viec-lam/tester-qa-tieng-nhat-n2-n3/1308768.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
game tester,công ty tnhh active research,"600 - 1,500 USD",mobile sql api agile jira,"- Ho Chi Minh: 10A, D52 Street, Ward 12, Tan Binh",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/game-tester/1308698.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
senior automation tester (e-banking project),ngân hàng thương mại cổ phần sài gòn - hà nội,Negotiable,bdd db sql selenium tdd android appium api ios,"- Hanoi: 127 Lo Duc, Hai Ba Trung",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/QXBI5c6OQpZipPqhb5h4DTWLkIYPyoOZ_1671011239____4aaea37ce68f1a68a1a931807f9f03f9.png,https://www.topcv.vn/viec-lam/senior-automation-tester-du-an-e-banking/1159023.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,1
intern tester japanese,công ty cổ phần vnext software,Up to 3 million,it testing,"- Hanoi: Floor 18, 19 - Central Point Building, 219 Trung Kinh, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-v-next-5db80c1857b54.jpg,https://www.topcv.vn/viec-lam/intern-tester-tieng-nhat/1171634.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
software tester (mid level),công ty tnhh công nghệ ezcloud toàn cầu,15 - 20 million,jira api database,"- Hanoi: 8th Floor, Ladeco Building, 266 Doi Can, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-cong-nghe-ezcloud-toan-cau-5ce51fb822064.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-mid-level/1139177.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
middle/senior manual tester,công ty cổ phần phần mềm việt quốc tế (vsii),17 - 30 million,,"- Hanoi: 3rd Floor Cenxspace, Dolphin Building 28 Tran Binh, My Dinh 2, Nam Tu Liem, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-phan-mem-viet-quoc-te-vsii-59d7c8292b657_rs.jpg,https://www.topcv.vn/viec-lam/middle-senior-manual-tester/1305733.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester /qc (junior - 6 months contract),công ty tnhh công nghệ blue belt,"Up to 1,500 USD",testing api automation,"- Hanoi: Toong IPH, 241 Xuan Thuy, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/natureforex-5ed75eee8389f.jpg,https://www.topcv.vn/viec-lam/tester-qc-junior-6-months-contract/1252393.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester leader,công ty cổ phần phần mềm revotech,Up to 27 million,apache app redmine sql selenium database it api jmeter jira gui functional web,"- Hanoi: CTM Complex Building, No. 139 Cau Giay Street, Quan Hoa, Cau Giay, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-phan-mem-revotech-60d986fd6c5fd.jpg,https://www.topcv.vn/viec-lam/tester-leader/1306072.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
senior manual tester,imt solutions corp,Up to 40 million,windows android,"- Ho Chi Minh: 121A – 135 Bo Bao Tan Thang, Son Ky ward, Tan Phu",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/byEBzHXPYzNo1pDnbrcngt7tMRTIKI4d_1700207666____f19d2c97220363b3e95c700aec6daaf5.png,https://www.topcv.vn/viec-lam/senior-manual-tester/1304440.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester leader - manual,testworks việt nam,25 - 35 million,tester agile,"- Hanoi: Sky Central Building, No. 176, Dinh Cong Street, Hoang Mai",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/AZmycLjM2W2GKUDBQRthcInYxaosYMd8_1671510049____5140d01c158102da4980b8c9482b780b.png,https://www.topcv.vn/viec-lam/tester-leader-manual/1303808.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
automation tester,công ty tnhh pentalog việt nam,Negotiable,banking testing kubernetes docker test agile http bdd rest java webdriver postman message aws python core selenium service cucumber gherkin automation api json microservices assured,"- Hanoi: 82 Dich Vong Hau, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-tnhh-pentalog-viet-nam-5fbf586cd46db.jpg,https://www.topcv.vn/viec-lam/automation-tester/1304670.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,0
english proficiency tester ( tester ),freetalk english,10 - 18 million,,"- Hanoi: HCM Museum Construction Joint Stock Company Building, No. 381 Doi Can Street, Ba Dinh",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/6042d50621b741f4c32f1e3c7d0fa46b-603600055753b.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-tra-trinh-do-tieng-anh-tester/1304522.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
it tester japanese,công ty cổ phần react plus,Negotiable,tester,"- Hanoi: 7th floor, Golden Field building, 24 Nguyen Co Thach, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/xgy6eivFJvj2cltTN5QTXf1ak0QF7SAp_1705033556____9437081ef5f66263aa666e849633b7d4.png,https://www.topcv.vn/viec-lam/it-tester-tieng-nhat/1174874.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
manual tester (en fluent),công ty cổ phần lotus technology services,Up to 35 million,performance testing database istqb manual test api functional,"- Hanoi: 68 Nguyen Co Thach, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ea3d0d94a7848dde25af19f97774d42b-63f6d46eb26f1.jpg,https://www.topcv.vn/viec-lam/manual-tester-en-fluent/1302490.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,3
tester game - english fluent,công ty cổ phần lotus technology services,Up to 15 million,,"- Hanoi: 68 Nguyen Co Thach, Nam Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ea3d0d94a7848dde25af19f97774d42b-63f6d46eb26f1.jpg,https://www.topcv.vn/viec-lam/tester-game-english-fluent/1302504.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester (autotest),công ty cổ phần công nghệ proton,15 - 20 million,it testing tester api,"- Hanoi: 125 Duong Quang Ham, Cau Giay, Hanoi, Cau Giay",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/nhan-vien-tester-autotest/1259081.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
automation tester,công ty cổ phần giải pháp công nghệ ttc việt nam,12 - 15 million,performance testing mobile automation security tester api it web,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-giai-phap-cong-nghe-ttc-viet-nam-f291f6095175b0c91cdc9e25d5740f61-5da687c07f7b3.jpg,https://www.topcv.vn/viec-lam/automation-tester/1298734.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,3
manual tester - banking project,công ty cổ phần giải pháp công nghệ ttc việt nam,17 - 22 million,testing app mobile bpm sql istqb ar oracle api agile it etl web,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-giai-phap-cong-nghe-ttc-viet-nam-f291f6095175b0c91cdc9e25d5740f61-5da687c07f7b3.jpg,https://www.topcv.vn/viec-lam/chuyen-vien-kiem-thumanual-tester-du-an-nganhang/1298753.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
japanese language practice (japanese tester),công ty tnhh hcl việt nam.,Negotiable,it,"- Hanoi: Level 13-17, Leadvisors Tower, 643 Pham Van Dong Street, North Tu Liem District, Hanoi, Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/OywDW9TJ93Rogr2AakJdFGFqpVIuvAz1_1665650932____2abefe2ebb4d30cdb1acfc74dfda24b8.png,https://www.topcv.vn/viec-lam/thuc-tap-tieng-nhat-tester-tieng-nhat/990079.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
software testing staff tester,công ty cổ phần dịch vụ viễn thông dth,8 - 12 million,performance api agile systems software,"- Hanoi: No. 7, Lane 699 Truong Dinh, Hoang Mai",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/wj44Qh8DYypTukPueFo5h2xS5lZi7BN3_1698806921____c6f6b3d0bc35f4a3284d2ac5e4b47169.png,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-tester/1254999.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
english proficiency test teacher (tester),edupia,2 - 10 million,,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/3C7AY1IPWVcwIyUGaKQtc9yvf2kGHcsa_1666664903____dbc9096d586d1b1c6e7427fe3b22abbc.png,https://www.topcv.vn/viec-lam/giao-vien-kiem-tra-trinh-do-tieng-anh-tester/1064276.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
automation tester - automation tester,tổng công ty cổ phần bưu chính viettel,15 - 35 million,bdd performance testing db sql selenium tdd appium api katalon security,"- Hanoi: No. 2, Alley 15, Duy Tan, Dich Vong Hau, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/W4YvRcSqqX2KthDblsQugVGiABrrvQay_1687933556____36f6fb58dc35d6658d0137b848f88e8f.jpg,https://www.topcv.vn/viec-lam/nhan-vien-kiem-thu-phan-mem-automation-tester/1086089.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,5
automation tester - 2 years experience (remote),công ty cổ phần emso việt nam,8 - 20 million,app google firebase play sdk automation tester test api store maps,"- Hanoi: 250 Minh Khai - Hai Ba Trung, Hai Ba Trung",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/uHcqHdA537ktvQrGY8sfKBYhoD6NHn95_1635134634____d8fc16dfe8fdcec0ac6b87e8c43bbd83.png,https://www.topcv.vn/viec-lam/automation-tester-kinh-nghiem-tu-2-nam-remote/1296648.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
teacher tests entrance level (tester),công ty cổ phần phát triển công nghệ pantado,Negotiable,,"- Hanoi: 33 Cau Dien, All Intracom 2 offices, Bac Tu Liem, Hanoi, Bac Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-phat-trien-cong-nghe-pantado-5e563bc408a36.jpg,https://www.topcv.vn/viec-lam/giao-vien-kiem-tra-trinh-do-dau-vao-tester/1295746.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester leader,công ty cổ phần atomi digital,Negotiable,it tester fintech,"- Hanoi: 135 Xa Dan, Dong Da",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-atomi-digital-62f5d0dae0d35.jpg,https://www.topcv.vn/viec-lam/tester-leader/1250793.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
senior tester (qa/ manual / automation) - 3h109,tập đoàn rox (rox group),Negotiable,automation serenity selenium maven appium jmeter services agile java postman,"- Hanoi: 20th floor, TNR building, 54A Nguyen Chi Thanh, Dong Da",https://www.topcv.vn/v4/image/normal-company/logo_default.png,https://www.topcv.vn/viec-lam/senior-tester-qa-manual-automation-3h109/1295433.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,8
fresher tester - attractive income after training up to 12m/month,fpt software,8 - 12 million,performance testing load automation tester api software,"- Hanoi: FPT Building, 17 Duy Tan Str., Cau Giay District, Hanoi, Cau Giay",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fpt-software-6073b38a10cb4.jpg,https://www.topcv.vn/viec-lam/fresher-tester-thu-nhap-hap-dan-sau-dao-tao-len-den-12m-thang/479968.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,3
automation tester (english),công ty cổ phần lotus technology services,"Up to 2,000 USD",bdd,"- Hanoi: MHDI Complex Building, 68 Nguyen Co Thach, My Dinh 2, Tu Liem",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/ea3d0d94a7848dde25af19f97774d42b-63f6d46eb26f1.jpg,https://www.topcv.vn/viec-lam/automation-tester-english/1295374.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
full-stack tester (automation/manual),fpt software,Negotiable,devops qa open selenium javascript istqb playwright api java c# azure,#NAME?,https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/fpt-software-6073b38a10cb4.jpg,https://www.topcv.vn/viec-lam/full-stack-tester-automation-manual/1292209.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,8
fresher tester / tester - education field - up to 10m,công ty tnhh five-star e-learning,6 - 10 million,excel office system word unit test integration,"- Hanoi: 35 Lac Trung, Hai Ba Trung",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/32NxRx7rmwCZd9AwaPieapGJ4qaa0Oti_1675231753____b8ff91ceacfe75bf93eddd67123ce235.png,https://www.topcv.vn/viec-lam/fresher-tester-nhan-vien-kiem-thu-linh-vuc-giao-duc-up-to-10m/1292215.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
tester intern,công ty cổ phần chứng khoán fpt,Negotiable,test,"- Hanoi: 52 Lac Long Quan - Buoi Ward, Tay Ho",https://cdn-new.topcv.vn/unsafe/80x/https://static.topcv.vn/company_logos/cong-ty-co-phan-chung-khoan-fpt-5d807abb59677.jpg,https://www.topcv.vn/viec-lam/thuc-tap-sinh-tester/1291587.html?ta_source=JobSearchList_LinkDetail&u_sr_id=CWCSPyaBqiaAr9v9rBW5NrVfgX7n9nhY61wd95F3_1713599373,6
